"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
61754,b,4," -NH3",1,11749.5,512.20929,512.20994736576,-1.2833912390924,1.0706165441898%,0.041329659471856%,1.2000000000012E-5
61754,y,9," -H2O",2,15471.28,517.78564,517.78509046688,1.0613150728096,1.4097458043144%,0.054421271883376%,1.2000000000012E-5
61754,b,9," ",2,134095.05,525.80255,525.80074246688,3.4376770038691,12.218764970761%,0.47168839128145%,1.3000000000041E-5
61754,y,9," ",2,17989.55,526.78992,526.79037280889,-0.85956182434097,1.6392110177053%,0.063279456619594%,1.2000000000012E-5
61754,b,4," ",1,321811.22,529.23676,529.23649646688,0.49794963648175,29.323495998799%,1.1319926921846%,1.2000000000012E-5
61754,y,5," ",1,114628.68,558.36896,558.36096915091,14.311260156765,10.444985850175%,0.40321412061009%,1.3000000000041E-5
61754,y,10," -NH3",2,12161.49,566.80933,566.80348025833,10.320581771031,1.1081571467721%,0.04277886211076%,1.299999999993E-5
61754,y,10," ",2,306428.28,575.31891,575.31675480889,3.7460948042694,27.921799751105%,1.0778821622151%,1.3000000000041E-5
61754,b,5," -NH3",1,11320.14,611.27411,611.27836136576,-6.9548769067295,1.0314931840967%,0.039819356685283%,1.400000000007E-5
61754,b,5," ",1,415065.81,628.30603,628.30491046688,1.7818309269547,37.82087094034%,1.460022008231%,1.400000000007E-5
61754,y,11," ",2,106461.29,632.33862,632.33821980889,0.63287508719119,9.7007718106969%,0.37448477489548%,1.400000000007E-5
61754,b,12," ",2,97122.41,673.39764,673.39553846688,3.1208004818685,8.8498113926193%,0.34163463401727%,1.3999999999958E-5
61754,y,12," ",2,131417.38,681.87189,681.87242680889,-0.78725707743366,11.974775200823%,0.46226950628396%,1.400000000007E-5
61754,b,14," -NH3",2,15331.71,770.42273,770.43011091632,-9.5802542172739,1.3970281609191%,0.05393032498585%,1.7000000000045E-5
61754,y,14," -H2O",2,15856.04,770.93549,770.92773346688,10.061297297091,1.4448052044201%,0.055774691158953%,1.6000000000016E-5
61754,y,14," -NH3",2,83529.13,771.42731,771.41974125833,9.8114440960915,7.6111892846314%,0.29381935391977%,1.5999999999905E-5
61754,y,14," ",2,368981.69,779.93481,779.93301580889,2.30044256304,33.621677672845%,1.2979180049406%,1.6000000000016E-5
61754,y,7," ",1,129229.89,786.47858,786.47196915091,8.4057021103995,11.775450720271%,0.45457486252907%,1.5999999999905E-5
61754,y,15," ",2,47629.74,829.45941,829.46722280889,-9.4190688662804,4.3400304386958%,0.16754082598689%,1.8000000000074E-5
61754,b,15," -NH3",2,31999.09,834.9483,834.95140591632,-3.7198767463663,2.9157628114402%,0.11255895936927%,1.6999999999934E-5
61754,b,7," ",1,891251.38,838.43988,838.44173446688,-2.2118017302019,81.210985357671%,3.1350368985252%,1.7999999999962E-5
61754,b,16," ",2,31903.46,911.99884,911.99413546688,5.1585124705164,2.9070489887141%,0.11222257438818%,1.7999999999962E-5
61754,y,8," ",1,233768.56,923.53326,923.53087915091,2.5779853655476,21.30103305225%,0.82229669177633%,1.8999999999991E-5
61754,b,8," ",1,778284.63,951.52777,951.52579446688,2.0761740065419,70.917434866726%,2.7376687288888%,1.8999999999991E-5
61754,b,17," ",2,19398.03,968.53235,968.53616546688,-3.9394160127133,1.7675519675466%,0.06823388010765%,1.8999999999991E-5
61754,b,18," ",2,105705.84,1026.05188,1026.0496354669,2.1875482856226,9.6319350714052%,0.37182742851921%,2.000000000002E-5
61754,b,9," -NH3",1,19229.25,1033.56824,1033.5676593658,0.56177671173331,1.7521727037202%,0.067640185063124%,2.1000000000049E-5
61754,y,9," -H2O",1,16372.54,1034.55261,1034.5629044669,-9.9505470709961,1.4918687769189%,0.057591514778444%,2.000000000002E-5
61754,b,9," ",1,1097451.75,1050.59485,1050.5942084669,0.61063835677675,100%,3.8603606208172%,2.1000000000049E-5
61754,y,9," ",1,206991.23,1052.58826,1052.5734691509,14.052082372143,18.861077947163%,0.72810562573391%,2.1000000000049E-5
61754,b,19," ",2,61033.34,1082.60022,1082.5916654669,7.9019018840543,5.5613688711144%,0.21468889387889%,2.1000000000049E-5
61754,b,20," ",2,49632.76,1132.11877,1132.1258724669,-6.2735664395947,4.5225459798119%,0.17458658406301%,2.0999999999938E-5
61754,y,10," ",1,422037.03,1149.62646,1149.6262331509,0.19732421254487,38.456089755199%,1.4845437452158%,2.2000000000078E-5
61754,b,21," ",2,35271.6,1167.63245,1167.6444294669,-10.259516147782,3.2139545087062%,0.12407023422507%,2.1999999999966E-5
61754,b,11," ",1,127370.59,1246.69836,1246.7153864669,-13.657060034458,11.606030971293%,0.44803464925566%,2.2999999999995E-5
61754,y,11," ",1,167317.61,1263.67102,1263.6691631509,1.4694107803698,15.246010587709%,0.58855098897355%,2.5000000000053E-5
61754,b,12," ",1,75620.67,1345.78442,1345.7838004669,0.46035115054188,6.8905689931243%,0.26600081196081%,2.4000000000024E-5
61754,y,12," ",1,92201.2,1362.73792,1362.7375771509,0.25158849149526,8.4013898560916%,0.32432394560589%,2.2999999999995E-5
61754,b,13," ",1,97425.37,1459.82349,1459.8267304669,-2.2197612987054,8.8774171620757%,0.34270031627044%,2.3999999999913E-5
61754,y,13," ",1,56861.01,1461.802,1461.8059911509,-2.7302876942957,5.1811854143018%,0.20001244142523%,2.4000000000024E-5
61754,y,14," -NH3",1,68268.34,1541.84351,1541.8322060498,7.3315047944936,6.2206233668132%,0.24013849482181%,2.4000000000024E-5
61754,y,14," ",1,294578.47,1558.86572,1558.8587551509,4.4679154336321,26.842042941751%,1.0361996555462%,2.4000000000024E-5
63966,y,1," -NH3",1,70407.39,130.08661,130.08625204979,2.751637512691,12.068023392916%,0.39580078576626%,2.0000000000575E-6
63966,y,1," ",1,117404.53,147.11263,147.11280115091,-1.1633991581457,20.123464518062%,0.6599989749161%,2.0000000000575E-6
63966,b,2," ",1,19017.89,159.07663,159.07641946688,1.3234715848987,3.2597194897284%,0.10691059284567%,1.9999999999465E-6
63966,y,2," -NH3",1,22142.24,201.12338,201.12336604979,0.069361463498835,3.7952418104345%,0.12447437677529%,1.9999999999465E-6
63966,y,2," ",1,84564.18,218.14941,218.14991515091,-2.3156135937204,14.494536758752%,0.47538431536348%,2.0000000000575E-6
63966,b,3," ",1,102020.26,273.11935,273.11934946688,0.0019519708562916,17.486557650147%,0.57351506812109%,1.9999999999465E-6
63966,b,4," -H2O",1,41254.08,368.1944,368.19284478285,4.2239200815226,7.0710645926974%,0.23191311707569%,2.9999999999752E-6
63966,b,4," -NH3",1,16856.31,369.17438,369.17686036576,-6.7186382063942,2.8892186373937%,0.094759097633354%,3.0000000000863E-6
63966,y,3," ",1,284350.56,381.21445,381.21324515091,3.1605646088237,48.738480575247%,1.5984994626427%,4.000000000004E-6
63966,b,4," ",1,111724.33,386.20493,386.20340946688,3.9371302368363,19.14986236527%,0.62806727536994%,4.000000000004E-6
63966,y,4," -NH3",1,210009.98,492.24615,492.24527604979,1.7754364613584,35.996297425396%,1.1805879340614%,5.0000000000328E-6
63966,b,5," -H2O",1,16190.25,499.23068,499.23332478285,-5.2976889116288,2.7750540921509%,0.091014787961209%,5.0000000000328E-6
63966,b,5," -NH3",1,22109.31,500.21338,500.21734036576,-7.9172900245506,3.7895975164146%,0.12428925814108%,4.9999999999217E-6
63966,y,4," ",1,352219.63,509.27197,509.27182515091,0.28442392418554,60.371428827064%,1.9800308790924%,6.0000000000615E-6
63966,b,5," ",1,57103.4,517.245,517.24388946688,2.1470202810536,9.7876823301511%,0.32101133971768%,6.0000000000615E-6
63966,b,6," -H2O",1,10386.08,570.26758,570.27043878285,-5.0130300550109,1.7802031349365%,0.058386181124328%,4.9999999999217E-6
63966,b,6," -NH3",1,47747.42,571.26178,571.25445436576,12.823767386093,8.1840412137334%,0.2684159483019%,6.0000000000615E-6
63966,b,6," ",1,39299.1,588.2785,588.28100346688,-4.2555630120308,6.7359755576873%,0.22092304032157%,5.9999999999505E-6
63966,y,5," -NH3",1,14679.71,591.32178,591.31369004979,13.681317288978,2.516143315087%,0.082523166287244%,6.0000000000615E-6
63966,y,5," ",1,315576.47,608.34015,608.34023915091,-0.14654777591626,54.090688807154%,1.7740384183442%,7.0000000000903E-6
63966,b,7," -H2O",1,14705.22,627.29053,627.29190278285,-2.1884274976494,2.5205158003724%,0.082666572796772%,6.0000000000615E-6
63966,b,7," -NH3",1,49141.9,628.28308,628.27591836576,11.398867968143,8.4230589824783%,0.2762551293841%,6.9999999999792E-6
63966,b,7," ",1,42320.96,645.3009,645.30246746688,-2.4290421285332,7.2539308059946%,0.23791066850202%,6.9999999999792E-6
63966,y,6," -NH3",1,15409.58,662.34985,662.35080404979,-1.4403995334437,2.641245072641%,0.086626188988514%,6.9999999999792E-6
63966,y,6," ",1,284305.13,679.37885,679.37735315091,2.2032660994432,48.730693746297%,1.5982440742567%,7.0000000000903E-6
63966,b,8," -H2O",1,83907.09,764.35419,764.35081278285,4.4184124546942,14.381909696575%,0.47169043126524%,8.000000000008E-6
63966,b,8," -NH3",1,71314.68,765.3371,765.33482836576,2.9681574087254,12.223535434254%,0.40090118921706%,8.000000000008E-6
63966,b,8," ",1,505631.06,782.36218,782.36137746688,1.0257831534536,86.666576623065%,2.8424455281729%,8.000000000008E-6
63966,y,7," ",1,87286.06,792.45654,792.46141315091,-6.1493857343087,14.961074596793%,0.49068558193168%,8.000000000008E-6
63966,y,8," ",1,85172.73,879.48657,879.49344215091,-7.8137602620081,14.598843929288%,0.47880532796142%,9.0000000000368E-6
63966,y,9," ",1,230487.83,936.51959,936.51490615091,5.0013609610514,39.506258138847%,1.2957058090573%,9.9999999999545E-6
63966,b,9," -H2O",1,76194,950.4433,950.43012278285,13.864477603481,13.059864517061%,0.42833067765577%,9.9999999999545E-6
63966,b,9," ",1,512285.28,968.44159,968.44068746688,0.93194465359317,87.807128525665%,2.879852759213%,1.0999999999983E-5
63966,b,10," -NH3",1,39931.29,1050.4895,1050.4825523658,6.6137550074873,6.8443346902835%,0.22447694707417%,1.1000000000094E-5
63966,b,10," ",1,583421.06,1067.5094,1067.5091014669,0.27965393506245,100%,3.2797482477419%,1.2000000000012E-5
63966,y,11," ",1,101554.35,1106.62451,1106.6204301509,3.6867646576739,17.406699374205%,0.5708959177152%,1.2000000000012E-5
63966,b,11," -H2O",1,16629.12,1120.54504,1120.5356507828,8.3792221554494,2.8502776365324%,0.09348193083995%,1.1999999999901E-5
63966,b,11," ",1,414473.72,1138.54736,1138.5462154669,1.0052583773322,71.04195381634%,2.329997235453%,1.2000000000012E-5
63966,y,12," ",1,261116.59,1163.64282,1163.6418941509,0.79564778133128,44.756113192074%,1.4678878381745%,1.299999999993E-5
63966,b,12," -H2O",1,45020.08,1233.61487,1233.6197107828,-3.9240479107519,7.7165675164349%,0.2530839879061%,1.2000000000012E-5
63966,y,13," ",1,193271.55,1234.67493,1234.6790081509,-3.3030049768654,33.127283749407%,1.0864915082957%,1.3000000000041E-5
63966,b,12," ",1,449142.13,1251.63147,1251.6302754669,0.95438177279112,76.984216167994%,2.5248884808076%,1.299999999993E-5
63966,y,14," ",1,50998.64,1305.70581,1305.7161221509,-7.8976974657733,8.7413094069659%,0.28669294210466%,1.3000000000041E-5
63966,b,13," -H2O",1,79227.48,1320.65466,1320.6517397828,2.2111939606169,13.579811465839%,0.44538362859752%,1.3000000000041E-5
63966,b,13," ",1,64036.51,1338.66235,1338.6623044669,0.034013896623487,10.976036758083%,0.35998637324475%,1.299999999993E-5
63966,M,+2H," -NH3",2,144207.77,1342.19043,1342.1866707583,2.8008337055184,24.717614753228%,0.8106755367526%,
63966,y,15," ",1,184894.69,1362.73706,1362.7375861509,-0.38609847868087,31.69146653705%,1.0394003184326%,1.3999999999958E-5
63966,y,16," ",1,392108.75,1449.77136,1449.7696151509,1.203535425888,67.208535461507%,2.2042707641318%,1.3999999999958E-5
63966,b,15," ",1,127759.66,1466.72388,1466.7208824669,2.0436970367849,21.898362736511%,0.71821116813491%,1.4999999999987E-5
63966,b,16," ",1,108795.02,1537.76294,1537.7579964669,3.2147666490666,18.647770445585%,0.61159992443202%,1.4999999999987E-5
63966,y,17," ",1,149166.61,1562.86011,1562.8536751509,4.1173714427048,25.567573786246%,0.83855205324454%,1.4999999999987E-5
63966,b,17," ",1,44139.45,1594.76941,1594.7794604669,-6.3021045402531,7.5656250735961%,0.24813345578199%,1.4999999999987E-5
63966,y,18," ",1,292115.81,1633.89038,1633.8907891509,-0.2504150900125,50.069466124517%,1.6421524378726%,1.4999999999987E-5
63966,b,18," ",1,17376.7,1651.78735,1651.8009244669,-8.2179799498914,2.9784149375753%,0.097684511725609%,1.4999999999987E-5
63966,y,19," ",1,177769.72,1732.95825,1732.9592031509,-0.55001347250042,30.470226768982%,0.99934672853869%,1.5000000000098E-5
63966,b,19," ",1,47419.51,1764.86047,1764.8849844669,-13.890121506007,8.1278365234193%,0.26657257595617%,1.5000000000098E-5
63966,y,20," ",1,119926.17,1919.04871,1919.0385131509,5.313519776489,20.555680660551%,0.67417457627584%,1.6000000000016E-5
63966,y,22," ",1,17108.07,2113.08813,2113.1188871509,-14.555333869467,2.9323710049137%,0.096174386650949%,1.4999999999987E-5
65026,y,1," -NH3",1,97108.98,130.08656,130.08625204979,2.3672771423367,27.701500940195%,1.0202543802349%,9.9999999991773E-7
65026,y,1," ",1,133404.14,147.11307,147.11280115091,1.8275030376883,38.055130531037%,1.4015815857243%,1.0000000000288E-6
65026,y,2," ",1,78428.88,260.19757,260.19686115091,2.7242799465308,22.372778429538%,0.82399597191649%,4.000000000004E-6
65026,b,5," ",2,28420.81,316.6615,316.66118346688,0.9995955852339,8.1073768351403%,0.29859705963676%,5.0000000000328E-6
65026,y,3," ",1,51465.49,359.26633,359.26527515091,2.9361287159649,14.681148124742%,0.54071097856693%,5.0000000000328E-6
65026,b,6," ",2,63719.17,366.19531,366.19539046688,-0.21973755282115,18.17665727375%,0.66945160269868%,5.0000000000328E-6
65026,b,7," ",2,93405.72,415.72781,415.72959746688,-4.299590141903,26.645101620876%,0.98134688438697%,5.9999999999505E-6
65026,b,8," ",2,44790.63,472.27478,472.27162746688,6.6752541074224,12.777064274148%,0.4705830135481%,6.9999999999792E-6
65026,y,4," ",1,87889.92,474.29431,474.29221515091,4.4167899536055,25.07165353311%,0.92339633119921%,6.0000000000615E-6
65026,b,9," -H2O",2,9748.23,527.29755,527.29563512486,3.6315019666858,2.7807994946527%,0.10241765856296%,6.9999999999792E-6
65026,y,5," ",1,218586.36,531.31586,531.31367915091,4.1046356918649,62.354380172192%,2.2965300557127%,6.9999999999792E-6
65026,b,4," ",1,117739.56,535.26306,535.26232646688,1.3704179889152,33.586621258283%,1.2370050825056%,7.0000000000903E-6
65026,b,9," ",2,37424.42,536.29443,536.30091746688,-12.096691740939,10.67576454635%,0.39319153010104%,6.9999999999792E-6
65026,b,10," -NH3",2,25359.24,556.2984,556.29837491632,0.045090336764395,7.2340272825709%,0.2664313402265%,8.000000000008E-6
65026,b,10," ",2,220457.61,564.81354,564.81164946688,3.3471921529911,62.888176672107%,2.3161899369%,6.9999999999792E-6
65026,b,11," -H2O",2,12721.74,591.32434,591.32492412486,-0.98782385137431,3.6290288763296%,0.13365819473348%,8.000000000008E-6
65026,b,11," -NH3",2,13091.25,591.81702,591.81693191632,0.14883602727599,3.7344360344772%,0.13754037119173%,8.000000000008E-6
65026,b,11," ",2,65841.24,600.3288,600.33020646688,-2.3428221065853,18.782003186148%,0.6917466696705%,8.000000000008E-6
65026,b,12," -H2O",2,11218.92,619.83948,619.83565612486,6.1691758101751,3.2003314516121%,0.11786914321935%,8.000000000008E-6
65026,b,12," -NH3",2,38785.88,620.33368,620.32766391632,9.6982353536833,11.064137336076%,0.40749541351651%,9.0000000000368E-6
65026,b,12," ",2,138859.97,628.84039,628.84093846688,-0.87218697991398,39.611471457227%,1.4589020771487%,9.0000000000368E-6
65026,y,6," ",1,132798.58,644.40186,644.39773915091,6.3948844644291,37.882387280008%,1.3952194012745%,9.9999999999545E-6
65026,b,13," -NH3",2,10472.97,655.84961,655.84622091632,5.167497460555,2.9875402697221%,0.11003198176491%,9.9999999999545E-6
65026,b,13," ",2,74402.95,664.35944,664.35949546688,-0.083489254447808,21.224333623711%,0.78169841388407%,9.9999999999545E-6
65026,b,14," -H2O",2,27290.93,683.86676,683.86494512486,2.6538502215349,7.7850650171982%,0.28672622112996%,9.9999999999545E-6
65026,b,14," -NH3",2,41528.43,684.36609,684.35695291632,13.351341930848,11.846482608404%,0.43630941867353%,1.0000000000066E-5
65026,b,14," ",2,122697.24,692.87042,692.87022746688,0.27787760746775,35.000858923854%,1.2890918692868%,9.9999999999545E-6
65026,b,15," -H2O",2,30635.82,719.38373,719.38350212486,0.31676447329446,8.7392349969451%,0.32186858050706%,1.0999999999983E-5
65026,b,15," -NH3",2,33979.57,719.88184,719.87550991632,8.7933032781092,9.6930797780228%,0.35699896272208%,1.0999999999983E-5
65026,b,15," ",2,120853.04,728.39038,728.38878446688,2.1904965524115,34.474778760784%,1.269716183042%,1.0999999999983E-5
65026,b,6," ",1,151366.81,731.38397,731.38350446688,0.63651028240327,43.179197531776%,1.5903024717661%,1.2000000000012E-5
65026,y,7," ",1,64302.1,743.46796,743.46615315091,2.4303044372394,18.342945045932%,0.67557602997482%,1.0999999999983E-5
65026,b,16," -H2O",2,34414.54,754.89838,754.90205912486,-4.8736452886939,9.8171601860753%,0.36156888043485%,1.0999999999983E-5
65026,b,16," -NH3",2,34813.18,755.40283,755.39406691632,11.600678460379,9.9308770260091%,0.36575710490324%,1.1000000000094E-5
65026,b,16," ",2,78491.79,763.91046,763.90734146688,4.0823447449897,22.390724261367%,0.82465692215056%,1.2000000000012E-5
65026,y,19," -H2O",2,13394.22,790.43219,790.44374946688,-14.624022122641,3.8208618597701%,0.14072345961033%,1.2000000000012E-5
65026,y,8," ",1,283218.31,800.48944,800.48761715091,2.2771733776313,80.791418885724%,2.9755715829806%,1.3999999999958E-5
65026,b,17," ",2,22901.18,813.43677,813.44154846688,-5.8743826005286,6.5328361939501%,0.24060626738689%,1.2000000000012E-5
65026,b,7," ",1,350554.94,830.45313,830.45191846688,1.4588841257169,100%,3.683029242486%,1.3000000000041E-5
65026,y,20," -NH3",2,15372.52,854.96472,854.96504725833,-0.38277393304467,4.3851956557794%,0.16150803834258%,1.3000000000041E-5
65026,y,9," ",1,184404.09,871.52618,871.52473115091,1.662430266346,52.603477788674%,1.9374014695215%,1.299999999993E-5
65026,M,+3H," -NH3",3,9597.56,884.47852,884.48869099452,-11.49929289001,2.7378190705286%,0.10083467697393%,
65026,y,10," ",1,134083.53,942.56091,942.56184515091,-0.99213745365284,38.248934674833%,1.4087194490135%,1.3000000000041E-5
65026,b,8," ",1,200610,943.5423,943.53597846688,6.69983261395,57.226407934802%,2.1076653386631%,1.3999999999958E-5
65026,b,21," -H2O",2,11228.54,954.50092,954.50795212486,-7.3672774000175,3.2030756719617%,0.11797021365731%,1.400000000007E-5
65026,y,11," ",1,180971.69,1043.61096,1043.6095251509,1.3748907579929,51.62434453213%,1.9013397053601%,1.3999999999958E-5
65026,b,9," ",1,94046.27,1071.6012,1071.5945584669,6.1978040749711,26.827826188956%,0.98807668366259%,1.3999999999958E-5
65026,b,10," ",1,9757.28,1128.6189,1128.6160224669,2.549612147847,2.7833811156676%,0.10251274041987%,1.400000000007E-5
65026,y,12," ",1,85469.19,1142.68311,1142.6779391509,4.5252025210319,24.381111274598%,0.8979634578865%,1.400000000007E-5
65026,b,11," ",1,61540.91,1199.66199,1199.6531364669,7.3800775008659,17.5552824901%,0.64656618771141%,1.3999999999958E-5
65026,y,13," ",1,55995.09,1213.7124,1213.7150531509,-2.1859751198928,15.973270837376%,0.58830023592204%,1.4999999999987E-5
65026,b,12," ",1,14087.45,1256.66821,1256.6746004669,-5.085220053212,4.0186140295156%,0.14800672984971%,1.3999999999958E-5
65026,y,14," ",1,11350.61,1284.75781,1284.7521671509,4.3921693503634,3.2378976031546%,0.11925271556594%,1.5000000000098E-5
65026,b,13," ",1,14770.81,1327.69995,1327.7117144669,-8.8607088048888,4.2135506634138%,0.1551863030805%,1.4999999999987E-5
65026,y,15," ",1,46585.02,1341.78735,1341.7736311509,10.224413994074,13.288935537465%,0.48943538185996%,1.4999999999987E-5
65313,y,3," -H2O",2,80623.78,158.09264,158.09240296688,1.4993327733239,3.7711357230651%,0.21374184583264%,1.0000000000288E-6
65313,y,1," ",1,376965.16,175.11919,175.11895115091,1.3639248604178,17.632350917148%,0.99937300276663%,2.0000000000575E-6
65313,b,2," -H2O",1,51318,183.1134,183.11280078285,3.2723935653,2.4003729797369%,0.13604924061411%,2.9999999999752E-6
65313,b,2," ",1,208554.75,201.12363,201.12336546688,1.3152779160369,9.7550408569273%,0.55289986679073%,2.9999999999752E-6
65313,y,2," -NH3",1,193917.73,245.12798,245.12443104979,14.478157871841,9.0704017963273%,0.51409563716655%,5.0000000000328E-6
65313,y,2," ",1,568384.13,262.15115,262.15098015091,0.64790561104331,26.585874503357%,1.5068441728753%,4.9999999999217E-6
65313,b,3," -H2O",1,13614.42,296.19604,296.19686078285,-2.7710720729761,0.63680747306579%,0.03609321295455%,5.0000000000328E-6
65313,y,3," -H2O",1,19431.33,315.17639,315.17752946688,-3.615317630292,0.90889043790389%,0.051514433349356%,4.9999999999217E-6
65313,y,3," -NH3",1,59697.89,316.15881,316.16154504979,-8.6507984028297,2.7923380120681%,0.15826518182246%,4.9999999999217E-6
65313,y,6," -H2O",2,42688.75,330.16693,330.16831682688,-4.2003632945209,1.9967442620279%,0.11317222066849%,6.0000000000615E-6
65313,y,3," ",1,917046.19,333.1882,333.18809415091,0.31768569431606,42.894362516986%,2.4311827771458%,5.9999999999505E-6
65313,y,6," ",2,10194.67,339.16904,339.17359916889,-13.441992257542,0.47685043075207%,0.027027107677842%,6.9999999999792E-6
65313,y,4," -H2O",1,19572.32,386.2149,386.21464346688,0.66422422190792,0.91548517243004%,0.051888212187857%,6.9999999999792E-6
65313,y,4," -NH3",1,63085.25,387.19388,387.19865904979,-12.342630010006,2.9507800288388%,0.16724541791285%,8.000000000008E-6
65313,y,4," ",1,767041.75,404.22583,404.22520815091,1.5383728636752,35.877982209559%,2.0335057408087%,6.9999999999792E-6
65313,y,8," ",2,19885.15,425.21915,425.21599616889,7.4170095539802,0.93011763431966%,0.052717556354452%,8.000000000008E-6
65313,b,4," ",1,121739.71,451.2691,451.26633546688,6.1261674176594,5.694312140867%,0.32274436061582%,8.9999999999257E-6
65313,b,8," -H2O",2,76441.65,462.23514,462.23470562486,0.93972852046374,3.5755187494935%,0.2026545935888%,8.000000000008E-6
65313,b,8," ",2,43782.99,471.24054,471.23998796688,1.1714479567424,2.0479267736095%,0.1160731622689%,9.0000000000368E-6
65313,y,9," -H2O",2,45346.42,472.75473,472.75274382688,4.2012936930187,2.121055405429%,0.1202179743086%,9.0000000000368E-6
65313,b,9," -H2O",2,87207.12,511.77185,511.76891262486,5.7396513612916,4.0790680558221%,0.23119495015675%,9.9999999999545E-6
65313,y,5," ",1,392635.31,517.31012,517.30926815091,1.6466921110749,18.365314100601%,1.0409161651621%,1.0999999999983E-5
65313,b,9," ",2,36374.89,520.77393,520.77419496688,-0.50879417916444,1.7014167172708%,0.096433535249268%,1.0999999999983E-5
65313,y,10," -H2O",2,13981.02,538.27277,538.27298382688,-0.39724616576889,0.65395499897038%,0.037065106863298%,1.2000000000012E-5
65313,b,5," -H2O",1,75959.19,562.29688,562.29836078285,-2.6334468537236,3.5529519318505%,0.20137554302902%,1.2000000000012E-5
65313,b,10," -H2O",2,46112.99,576.2923,576.29020762486,3.6307664233166,2.1569113217756%,0.12225022939215%,1.3000000000041E-5
65313,b,5," ",1,525600.44,580.30975,580.30892546688,1.4208520406834,24.5846894718%,1.3934202566048%,1.2000000000012E-5
65313,b,10," ",2,44164.23,585.29504,585.29548996688,-0.76878582999388,2.0657590779627%,0.11708386830755%,1.3000000000041E-5
65313,b,11," -H2O",2,103905.53,604.80029,604.80093962486,-1.0741135163757,4.8601275703895%,0.27546413445783%,1.400000000007E-5
65313,b,11," ",2,190459.19,613.80859,613.80622196688,3.8579490338393,8.9086303717718%,0.50492669565219%,1.3999999999958E-5
65313,b,12," -H2O",2,22250.58,654.33698,654.33514662486,2.8018900489646,1.0407594024606%,0.058988552013399%,1.3999999999958E-5
65313,y,6," -NH3",1,52558.06,660.30347,660.31337276979,-14.997075930042,2.4583761466034%,0.13933676587457%,1.4999999999987E-5
65313,b,12," ",2,44775.01,663.34155,663.34042896688,1.6899816022261,2.0943279974171%,0.11870310824641%,1.5000000000098E-5
65313,y,6," ",1,1090046.25,677.34161,677.33992187091,2.4922923282467,50.986351088577%,2.8898235423587%,1.4999999999987E-5
65313,b,13," -H2O",2,39218.75,697.84711,697.85116112486,-5.8051416829818,1.8344368018835%,0.10397289752786%,1.4999999999987E-5
65313,b,13," ",2,94309.95,706.86005,706.85644346688,5.1022143949235,4.4112992653716%,0.25002527533916%,1.4999999999987E-5
65313,y,13," -NH3",2,15844.13,710.32953,710.33396161833,-6.2387814372944,0.74110100821231%,0.042004401081323%,1.5000000000098E-5
65313,y,7," -H2O",1,17573.4,730.36792,730.36647118688,1.9836796706083,0.82198672049007%,0.046588871838499%,1.6000000000016E-5
65313,y,7," -NH3",1,13077.31,731.34021,731.35048676979,-14.051771312009,0.61168442986172%,0.034669279683062%,1.6000000000016E-5
65313,b,14," -H2O",2,38971.2,746.37164,746.37754312486,-7.9090333282906,1.8228577783219%,0.10331661728479%,1.6000000000016E-5
65313,y,7," ",1,1495766.38,748.37775,748.37703587091,0.95423704461314,69.963700895416%,3.9654288969781%,1.6000000000016E-5
65313,y,14," -H2O",2,71761.52,758.36725,758.36833582688,-1.4317935332182,3.3566080827946%,0.19024709266368%,1.7000000000045E-5
65313,y,14," -NH3",2,50026.81,758.87164,758.86034361833,14.885982329872,2.3399782334938%,0.13262616452018%,1.6000000000016E-5
65313,y,14," ",2,161182.09,767.37579,767.37361816889,2.8302134119588,7.5392091206502%,0.42731012403242%,1.7000000000045E-5
65313,y,15," -H2O",2,19755.75,801.88763,801.88435032688,4.0899577597335,0.92406501606528%,0.052374503785461%,1.7999999999962E-5
65313,y,15," -NH3",2,21560.05,802.3869,802.37635811833,13.138325374758,1.0084602178919%,0.057157886708413%,1.6999999999934E-5
65313,y,15," ",2,46672.62,810.896,810.88963266889,7.8522783490171,2.1830877263637%,0.12373386547549%,1.7999999999962E-5
65313,b,7," -H2O",1,14855.24,822.4118,822.41445478285,-3.2280352486634,0.69484618854023%,0.039382753052348%,1.7999999999962E-5
65313,y,8," -H2O",1,67203.33,831.41644,831.41415118688,2.7529157613678,3.1434010966979%,0.17816286708835%,1.7999999999962E-5
65313,y,8," -NH3",1,50240.59,832.40985,832.39816676979,14.035627032279,2.3499776827242%,0.13319291705649%,1.8999999999991E-5
65313,b,7," ",1,147428.58,840.42719,840.42501946688,2.5826612377218,6.8958957845782%,0.39084816933273%,1.8999999999991E-5
65313,y,8," ",1,2137917.75,849.42609,849.42471587091,1.6177173390929,100%,5.6678375303585%,1.8999999999991E-5
65313,y,16," -H2O",2,191349.66,851.42603,851.41855732688,8.7767327323427,8.9502816467097%,0.507287422245%,1.8999999999991E-5
65313,b,16," -H2O",2,21725.29,861.4118,861.40448312486,8.4941224236975,1.0161892336597%,0.057595954764827%,1.8999999999991E-5
65313,b,16," ",2,76548.6,870.41132,870.40976546688,1.7859784928219,3.5805212805778%,0.20293812892306%,2.000000000002E-5
